ID,sex,age_years,right_handedness,years_in_education,highest_education_level,current_education_level,digit_span_forward,digit_span_backward,grammatical_sensitivity,nback_1_back_dprime,nback_2_back_dprime,nback_3_back_dprime,one_minute_reading,predictive_sent_proc_RT,predictive_sent_proc_accuracy,perceptual_speed_visual_RT,perceptual_speed_auditory_RT,perceptual_speed_visual_decision,SEGM_RT_training,SEGM_RT_TRN3_RND4,SEGM_RT_RND4_REC5,SEGM_ACC_training,SEGM_ACC_TRN3_RND4,SEGM_ACC_RND4_REC5,SEGM_2AFC_bigram,SEGM_2AFC_trigram,SEGM_production,AGL_ACC_training,AGL_2AFC_phrase,AGL_2AFC_sentence,AGL_production,selfpaced_gardenpath_target,selfpaced_violation_processing_target,simon_RT,simon_accuracy,stroop_RT,stroop_accuracy,pragmatic_comprehension
1382,male,44.42222222,1,20,MA_MSc,NA,7,7,0.923076923,2.563103131,2.926405192,1.366021746,252,1.0615685,0.090909091,0.330475,0.331995,0.9939575,-0.145735,0.0669725,-0.0240225,0,0.125,0,0.722222222,0.722222222,0.75,NA,NA,NA,NA,0.4978155,0.349164375,0.08184,0.05,0.215195,0.066666667,0.722222222
1383,female,78.59444444,1,11,primary,NA,7,4,0.846153846,4.518237897,-0.139080046,-1.281551566,163,0.281024,0,NA,NA,NA,0.198,0.5535,0.4605,0.1875,0.1875,0.3125,0.611111111,0.722222222,0.75,NA,NA,NA,NA,NA,NA,0.21,0.05,0.92,0.016666667,0.833333333
1918,female,28.33055556,1,16,BA_BSc,BA_BSc,10,10,0.615384615,8.529781588,0.37900845,-0.757151053,NA,0.998425,0.181818182,0.2800225,0.2590075,0.9578725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292437,0.290429286,NA,NA,0.2251625,0.05,0.722222222
2001,female,20.72222222,1,14,secondary,BA_BSc,7,9,0.846153846,8.529781588,4.65021126,3.740490281,313,0.9006985,0,0.2685875,0.3092175,0.843385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008887,0.006485,0.0295675,0.025,0.1633275,0.116666667,0.777777778
2002,female,27.68888889,0,17,secondary,BA_BSc,6,2,0.615384615,8.529781588,0.150089237,-1.534898669,231,0.180548,0,0.253665,0.2715,0.8427225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058978125,0.722691667,0.12216,-0.025,0.64681,0.016666667,0.611111111
2004,male,21.56388889,1,15,secondary,BA_BSc,6,5,0.692307692,8.529781588,4.65021126,-0.317220721,318,0.2952885,0,0.3025,0.2705,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1468,-0.028875,0.019,0.05,0.057,0,0.666666667
2006,male,21.31944444,1,15,secondary,BA_BSc,6,4,0.846153846,1.805952078,0.253347103,0.253347103,369,0.4763895,0,0.259255,0.27407,0.71604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038514286,0.167591429,0.0700675,0.25,0.0308425,-0.016666667,0.833333333
2007,male,22.06944444,1,15,secondary,BA_BSc,8,5,0.923076923,2.563103131,0.421142647,0.317220721,439,0.142368,0,0.25062,0.25974,1.06571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221646667,0.075621875,-1.3e-4,0,0.4106825,0.033333333,0.833333333
2103,male,23.65277778,1,16,BA_BSc,BA_BSc,7,7,0.923076923,4.789291307,1.770514974,3.42326956,407,0.674194,0,0.30343,0.31384,0.8450725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0126245,-0.04147625,0.0355825,0.025,0.388755,0.15,0.944444444
2201,female,21.16388889,1,14,secondary,BA_BSc,7,5,1,5.106512027,0.150089237,-5.106512027,161,0.881691,0.181818182,0.2728675,0.268855,0.81062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12041,0.07339125,0.073735,0.05,0.086075,0,0.611111111
2202,female,24.375,1,18,BA_BSc,BA_BSc,NA,NA,0.692307692,1.805952078,0.253347103,-0.253347103,312,0.9519735,0.136363636,0.3500425,0.338575,1.04786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0865155,0.2985975,0.014305,0,0.2406625,0.133333333,0.944444444
2203,female,21.95833333,1,14,secondary,BA_BSc,8,5,0.846153846,5.546442359,1.155890219,-0.58827413,334,0.172902,0.045454545,0.2626075,0.2876825,1.04727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0504155,0.00217625,0.067105,0.15,0.2652525,0.083333333,0.666666667
2204,female,21.59722222,1,15,secondary,BA_BSc,6,5,0.769230769,2.1231727990000002,0.37900845,-0.58827413,318,0.769313,0.045454545,0.30655,0.2790425,0.955995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1585125,-0.034901875,0.0023825,0,0.2547175,0.016666667,0.944444444
2205,female,23.76666667,1,16,MA_MSc,BA_BSc,6,5,1,-0.524400513,-0.251322694,-0.524400513,178,0.1491835,0,0.296405,0.3088325,1.2677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00225,0.053335,0.0175425,-0.025,0.40439,0.05,0.833333333
2206,female,21.01388889,1,14,secondary,BA_BSc,9,6,0.692307692,8.529781588,1.71092314,0,231,0.4231565,0.045454545,0.29532,0.4024575,0.996765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03087,0.15840625,0.057445,0.025,0.1172175,0.016666667,0.722222222
2207,female,22.49722222,1,15,secondary,BA_BSc,7,4,0.769230769,0.317220721,-0.909720979,-1.281551566,340,NA,NA,0.30012,0.28211,0.9544575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067858,-0.01626125,0.10177,0.1,0.2585,0.016666667,0.944444444
2208,female,21.14444444,1,15,secondary,BA_BSc,10,10,0.923076923,5.546442359,2.563103131,-1.281551566,233,0.5850285,0.045454545,0.2601575,0.2726525,1.046235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293684375,0.309942143,0.050945,0.1,0.261655,0.033333333,0.888888889
2210,female,20.72777778,1,14,secondary,BA_BSc,7,6,1,5.546442359,1.534898669,3.42326956,231,0.243342,0,0.313755,0.3520225,0.761075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401385,0.269069286,0.0439,0,0.4261575,0,0.944444444
2211,female,21.71111111,1,15,secondary,BA_BSc,7,7,0.846153846,8.529781588,1.560833902,-0.253347103,263,0.885889,0,0.2596675,0.294355,1.15085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158496875,1.138664375,0.045175,0,0.207985,0.033333333,0.888888889
2212,male,17.03888889,1,10,primary,secondary,8,4,0.076923077,1.366021746,-0.65006186,-5.106512027,337,0.060049,0.045454545,0.272825,0.2778925,0.9520125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36590875,0.387795625,0.062925,0.225,0.3820325,0.083333333,0.722222222
2213,female,20.2,1,14,secondary,BA_BSc,8,5,0.769230769,2.1231727990000002,2.317984955,1.094968337,321,0.5196645,0.411067194,0.293,0.2995,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.066714286,-0.02775,-0.012,0.025,0.304,0.3,0.722222222
2214,female,21.22777778,1,14,secondary,BA_BSc,7,6,1,5.546442359,1.560833902,0.524400513,246,0.925341,-0.041501976,0.2686425,0.2678075,0.77959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216606111,0.65372125,0.044915,0.025,0.06104,0.05,0.888888889
2215,female,20.94722222,NA,15,secondary,BA_BSc,6,5,0.846153846,2.563103131,3.289707254,-0.253347103,244,0.254043,0,0.2579225,0.271255,1.522175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2920275,0.391673125,0.0345825,0.025,0.25096,0.05,0.888888889
2301,female,21.03888889,1,14,secondary,BA_BSc,8,5,0.384615385,8.529781588,1.162094736,0.27105341,275,0.310418,0.045454545,0.2813325,0.302805,0.9155075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.043633571,0.22951,0.055635,-0.05,0.2645775,0.016666667,0.888888889
2302,female,28.51944444,1,18,BA_BSc,BA_BSc,6,5,0.769230769,1.094968337,0.715959887,-1.048801025,436,0.2060445,0.045454545,0.288,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10925,0.00525,0.0575,0.175,0.123,0.1,0.833333333
2303,female,23.95833333,1,18,secondary,BA_BSc,6,8,0.846153846,1.094968337,0.317220721,-0.439930332,NA,1.083776,0.136363636,0.3013575,0.2638325,0.87809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0517765,0.095601875,0.0504375,0,0.18977,0.033333333,0.277777778
2305,female,19.71944444,1,13,secondary,BA_BSc,6,5,0.769230769,8.529781588,2.16925414,0,366,0.8218745,0.092885375,0.2857075,0.30442,0.8436025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.031480556,0.40914,0.0379425,0.15,0.2084975,0.116666667,0.777777778
2306,female,20.33055556,1,14,secondary,NA,6,6,0.769230769,5.546442359,1.407212912,0,313,1.008665,0.136363636,0.261535,0.262375,0.794185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0787205,0.036122857,0.026155,0.15,0.049385,0.016666667,0.833333333
2307,female,21.20277778,1,11,secondary,BA_BSc,9,8,0.769230769,5.546442359,1.2269417,2.563103131,263,0.9548905,-0.043478261,0.272,0.2655,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297125,0.243125,0.0995,0.05,0.117,0.033333333,0.944444444
2308,female,20.50833333,1,14,secondary,BA_BSc,10,9,0.846153846,0.58827413,-0.150089237,-1.094968337,263,0.810421,-0.043478261,0.3148325,0.28603,1.1114575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02018,0.338628125,0.0254125,0.1,0.2570775,-0.016666667,0.833333333
2309,male,48.03888889,1,12,primary,NA,10,10,0.615384615,1.048801025,-1.878054623,-5.106512027,453,0.69975,0.003952569,0.26643,0.31192,1.2909,0.08114,0.14772,0.1257975,-0.0625,0.0625,0.125,0.333333333,0.444444444,0.583333333,NA,NA,NA,NA,0.347303,1.768808125,0.181375,0.025,0.5296125,0.016666667,0.888888889
2310,female,44.63611111,1,20,MA_MSc,BA_BSc,7,7,0.923076923,5.546442359,0,0.841621234,397,0.771501,0,0.336,0.3115,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0401,0.3785,0.021,0.05,0.097,0,0.722222222
2311,female,20.07222222,1,13,secondary,BA_BSc,8,4,0.538461538,-0.524400513,-1.198890263,-4.518237897,244,0.485235,-0.043478261,0.2845,0.2215,1.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6282,0.3025,0.002,0,0.1685,0.033333333,0.944444444
2312,female,20.56388889,1,14,secondary,BA_BSc,7,4,0.846153846,5.546442359,0.63866757,0.27105341,227,0.793823,0.090909091,0.322745,0.3563625,0.90626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06334125,-0.0789825,0.0829375,0.025,0.432355,0.066666667,0.833333333
2313,female,21.33055556,1,14,secondary,BA_BSc,5,4,0.769230769,-4.518237897,1.036433389,0.317220721,NA,1.084596,0.090909091,0.2692275,0.292205,0.8919075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293751875,0.433871875,0.110205,0.075,0.398595,0.1,0.833333333
2314,female,22.56111111,1,15,secondary,BA_BSc,NA,NA,0.538461538,2.1231727990000002,0.127685756,0.27105341,244,0.1530305,0,0.262,0.3,0.9255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-3.75e-4,0.0205,0.025,0.3525,0.05,0.666666667
2315,female,19.16111111,1,13,secondary,BA_BSc,9,7,0.769230769,1.366021746,1.2269417,1.028204462,269,1.0559015,0.001976285,0.2763025,0.2905525,0.77038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.024952,0.383961875,0.0499175,0.175,0.2595675,0.05,0.944444444
2316,female,33.96944444,1,19,MA_MSc,BA_BSc,7,5,0.769230769,8.529781588,0.841621234,-0.439930332,225,0.719829,0.001976285,0.2670425,0.2636525,0.791495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254542778,-0.226111875,0.0173825,0,0.1685175,0.016666667,0.833333333
2317,female,19.84722222,1,13,secondary,BA_BSc,7,5,0.923076923,1.534898669,2.681287016,0,210,0.625924,0.045454545,0.285735,0.2925275,1.0303225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223413333,0.35625,0.116435,0.1,0.238335,0,0.722222222
2318,female,20.12222222,1,13,secondary,BA_BSc,10,7,0.769230769,0,-4.789291307,-5.546442359,369,0.0948215,0,0.3114425,0.29021,1.01489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486006875,-0.064595714,0.0904175,0.075,0.32217,0.05,0.833333333
2320,male,20.24722222,1,13,secondary,NA,10,5,0.615384615,8.529781588,2.926405192,0.317220721,393,0.72502,0.045454545,0.3305,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006888889,-0.029875,0.0645,0.05,0.167,0.05,0.666666667
2321,female,20.57222222,0,13,secondary,BA_BSc,7,7,0.923076923,5.546442359,2.1231727990000002,0,233,0.766088,0.045454545,0.3034625,0.33778,1.098185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.086979,0.113090625,0.0134675,0,0.312515,0.016666667,0.777777778
2322,female,21.75555556,1,15,secondary,BA_BSc,9,8,0.846153846,1.805952078,4.011543691,4.264890794,340,1.0977,0.185770751,0.336265,0.3137825,0.805065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146871111,-0.045573571,0.0144,0.075,0.37513,0.083333333,0.722222222
2323,female,20.15277778,1,13,secondary,BA_BSc,10,7,0.769230769,5.546442359,1.366021746,4.518237897,304,0.704692,0.138339921,0.2881425,0.2525775,0.86476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029921667,0.061161429,0.02498,0.025,0.19213,0.016666667,0.888888889
2324,female,19.425,1,12,secondary,NA,7,7,0.692307692,5.546442359,2.681287016,0,285,0.004857,0.045454545,0.2787125,0.3015225,0.724735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1810255,0.383055,0.0190575,0,0.334655,0.133333333,0.888888889
2325,female,23.48333333,1,17,BA_BSc,BA_BSc,7,3,0.538461538,5.106512027,1.048801025,0,NA,0.306816,0,0.2924125,0.2970275,1.29287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210588333,0.465415,0.062355,0.025,0.2381625,0.05,0.555555556
2326,female,21.96388889,1,15,secondary,BA_BSc,6,6,0.923076923,2.563103131,1.805952078,1.683242467,273,0.979842,0,0.253,0.236,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.167,-0.305571429,0.014,-0.05,0.3525,0.016666667,0.888888889
2327,female,20.65833333,0,13,secondary,BA_BSc,5,4,0.846153846,-0.524400513,1.198890263,0.841621234,285,0.9882325,0.04743083,0.341865,0.26677,0.916335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149815,0.153935714,NA,NA,0.2403825,0.033333333,0.555555556
2328,female,31.33055556,1,18,BA_BSc,BA_BSc,10,8,0.230769231,8.529781588,0.927836853,0.317220721,273,1.0641895,-0.043478261,0.3605,0.348,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126428571,0.019125,0.094,0.125,0.18,0.116666667,NA
2329,female,25.35555556,1,14,secondary,BA_BSc,6,6,0.769230769,-0.524400513,-0.150089237,0.27105341,260,0.6951755,0,0.3183925,0.2791825,1.045385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651701111,0.760984375,0.04797,0,0.534935,0,0.944444444
2330,female,24.625,1,17,BA_BSc,BA_BSc,2,2,0.538461538,5.106512027,0.385320466,0.317220721,253,0.674933,0.045454545,0.334545,0.3675475,0.99374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.028821429,-0.037772143,0.07503,0.025,0.30317,0.016666667,0.777777778
2331,female,35.40277778,1,19,MA_MSc,BA_BSc,6,8,0.692307692,5.546442359,2.1231727990000002,-0.253347103,383,1.0199405,-0.086956522,0.2804975,0.2496025,0.78962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127828889,0.1117475,0.046195,0.025,0.20024,0.016666667,0.666666667
2332,female,20.125,0,12,secondary,BA_BSc,6,4,NA,0.777747616,0,-1.281551566,260,0.81167,-0.041501976,0.343625,0.3485575,1.0108575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203776875,0.06708125,0.274375,0.35,0.3816375,0.15,0.722222222
2333,female,20.74722222,1,14,secondary,BA_BSc,9,9,0.692307692,5.546442359,1.094968337,0,326,0.929371,0.090909091,0.25672,0.27949,1.269665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.040576,0.417920625,0.0510525,0.15,0.3786375,0.066666667,0.888888889
2334,female,20.58055556,1,14,secondary,BA_BSc,7,4,0.692307692,1.366021746,2.319343377,0.841621234,362,0.581334,-0.043478261,0.2728775,0.282265,0.8046925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108108,0.340495,NA,NA,0.1274225,0.033333333,0.833333333
2335,female,50.36944444,1,18,BA_BSc,BA_BSc,5,2,0.615384615,1.683242467,-2.317984955,-5.106512027,NA,0.7479445,-0.043478261,0.306,0.2705,1.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35525,1.5455,0.1095,0.05,0.31,0.116666667,0.777777778
2336,male,23.99722222,1,12,secondary,NA,6,5,0.538461538,4.518237897,0.27105341,-0.439930332,226,0.142744,0.045454545,0.2372525,0.26809,0.862425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003971667,0.03653,0.0723,0.375,0.369295,0.066666667,0.833333333
2337,female,20.23055556,1,14,secondary,BA_BSc,5,5,0.846153846,8.529781588,1.155890219,-0.27105341,210,0.941861,0.227272727,0.2914575,0.2728025,1.068625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071423889,0.05432125,0.041205,0.075,0.465365,0.083333333,0.944444444
2338,female,21.33611111,1,15,BA_BSc,BA_BSc,5,5,0.769230769,8.529781588,-3.228457404,-3.42326956,234,1.1144195,0.045454545,0.2586075,0.2797125,0.8072925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40088625,0.91096875,0.0413075,0.05,0.146315,0.05,0.722222222
2339,female,35.02222222,1,17,BA_BSc,BA_BSc,10,10,0.153846154,-2.983339228,0.96728258,-0.317220721,274,0.142251,0.090909091,0.3345,0.3025,1.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.101714286,0.1145,0.15,0.025,0.604,0.966666667,0.944444444
2340,female,19.56111111,1,13,secondary,BA_BSc,7,6,0.692307692,-0.524400513,-0.253347103,-0.777747616,NA,0.516574,0,0.3032,0.3774275,0.91247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31450375,0.005693125,0.06219,0.075,0.269535,0.066666667,0.888888889
2341,female,46.29444444,1,17,BA_BSc,BA_BSc,7,6,0.769230769,5.546442359,1.878054623,0.841621234,268,0.38218,0.045454545,0.2662275,0.2940975,0.789935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1245925,0.185036429,0.0623925,0,0.11656,0.016666667,0.722222222
2342,female,66.76388889,1,12,secondary,NA,2,2,NA,0,0.510981813,0.777747616,224,0.480074,0,0.399,0.3365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.130375,0.629375,0.167,0.025,0.144,0.016666667,0.666666667
2344,female,52.63333333,1,20,BA_BSc,BA_BSc,7,8,NA,5.106512027,0.317220721,0.317220721,347,0.3884455,0.136363636,0.30352,0.3351875,1.0904575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175386667,0.055105,0.090555,0.05,0.2622125,0,0.944444444
2345,female,36.75,1,18,BA_BSc,BA_BSc,7,6,0.923076923,-0.524400513,-1.198890263,-4.518237897,252,0.999416,0.045454545,0.29537,0.2702425,0.9308575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0409165,0.20182,0.0141925,0.075,0.1928775,0.05,0.944444444
2346,female,29.96111111,1,16,BA_BSc,BA_BSc,7,5,0.538461538,4.518237897,1.407212912,1.048801025,227,0.8412165,0.272727273,0.3225,0.301,0.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2275,-0.08025,0.0345,0.05,0.1005,0.016666667,0.944444444
2347,female,20.67777778,1,14,secondary,BA_BSc,6,5,0.923076923,5.546442359,0.927836853,-1.683242467,252,0.289276,0.045454545,0.2689775,0.3106075,0.696925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025177,0.10415625,0.07869,0,0.280515,0.033333333,0.777777778
2348,female,41.20555556,1,13,secondary,BA_BSc,7,5,0.538461538,4.789291307,1.366021746,1.683242467,343,0.1721375,0.045454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418081,0.463303125,0.07617,0,0.272005,0,0.833333333
2349,female,21.2,1,12,secondary,BA_BSc,6,4,0.615384615,5.546442359,4.011543691,-0.317220721,478,0.9186355,0.045454545,0.25218,0.3226975,0.931875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045278333,-0.104941429,0.106085,0.025,0.4453325,0,0.722222222
2350,female,52.10833333,1,24,MA_MSc,BA_BSc,7,7,0.692307692,1.683242467,-1.198890263,-5.546442359,214,0.257613,0.045454545,0.3057525,0.287405,0.98114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274538,0.48465125,0.034,0,0.2831575,0.05,NA
2351,female,49.55555556,1,18,BA_BSc,BA_BSc,7,4,0.846153846,5.546442359,4.011543691,0,274,0.78973,0.045454545,0.32553,0.3035725,0.875765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207248571,0.189416429,0.0886,0.025,0.2782075,0,0.666666667
2352,female,27.49166667,1,20,BA_BSc,BA_BSc,10,8,0.461538462,8.529781588,1.048801025,4.789291307,280,0.880467,0.045454545,0.3189025,0.31254,0.798915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016165,-0.025256875,-0.015105,0.15,0.162775,0.066666667,0.777777778
2354,female,32.16944444,1,21,PhD,BA_BSc,8,9,1,8.529781588,0.37900845,0.58827413,385,0.903583,-0.043478261,0.2903475,0.315305,1.01648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2203775,0.38885125,0.0227,0.05,0.2952075,0.033333333,0.944444444
2356,female,26.90555556,1,17,BA_BSc,BA_BSc,10,9,0.769230769,8.529781588,2.317984955,0.506694206,NA,0.858048,0.045454545,0.286215,0.28769,0.85654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.205408889,0.2231875,0.0814375,0.2,0.12968,0.083333333,0.833333333
2357,female,61.81111111,1,16,MA_MSc,NA,7,4,0.538461538,5.106512027,1.059810217,-1.366021746,347,0.7847145,-0.043478261,0.3776075,0.315545,0.91996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127385,-0.04616125,0.027,0,0.433445,0.083333333,0.722222222
2358,female,27.22222222,1,5,BA_BSc,BA_BSc,5,5,0.846153846,5.546442359,0.63866757,-2.1231727990000002,447,1.061302,0,0.3387075,0.3454775,0.9515675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3180475,0.40236875,0.01592,-0.05,0.045415,0.05,0.888888889
2359,female,22.91666667,1,14,secondary,BA_BSc,5,4,0.769230769,2.1231727990000002,0.127685756,-1.281551566,510,0.68565,0.045454545,0.3719925,0.32027,0.806585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10741375,0.0171925,0.067135,0.125,0.2992125,0.116666667,0.777777778
2360,female,39.03333333,1,21,MA_MSc,BA_BSc,8,9,0.923076923,5.546442359,1.198890263,0,260,0.641856,0,0.2627875,0.3229425,1.047715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00181,0.127864167,0.073605,0.025,0.4261,0,0.777777778
2361,female,19.13055556,1,13,secondary,BA_BSc,7,7,0.846153846,0.841621234,1.366021746,-0.777747616,218,NA,NA,0.2618925,0.2881525,1.00249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646273333,0.686444375,0.006705,0,0.199025,0,0.5
2362,female,23.46944444,0,17,BA_BSc,BA_BSc,7,7,0.692307692,5.546442359,1.2269417,-0.58827413,269,1.0525735,0,0.2752675,0.299985,0.970855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0850365,0.1144575,0.050085,0.125,0.3271875,0.066666667,0.666666667
2363,female,47.98611111,1,16,secondary,BA_BSc,9,5,0.846153846,5.546442359,1.805952078,1.028204462,258,0.569478,0.045454545,0.32082,0.29154,1.04319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355179444,0.187818125,0.02294,0,0.086275,0.016666667,0.944444444
2364,female,41.53611111,1,17,MA_MSc,BA_BSc,7,5,0.846153846,-0.777747616,-1.3489795,-4.518237897,160,0.650422,0,0.3425,0.2384,0.9711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6344125,0.672114286,0.082,0.05,0.23505,0.05,0.888888889
2365,female,22.70277778,1,16,secondary,BA_BSc,8,4,0.538461538,4.518237897,1.71092314,0.253347103,168,0.86979,0,0.28634,0.2511875,1.05724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4010755,0.270125,0.08556,0.025,0.3771025,0,0.833333333
2367,female,38.96666667,1,18,MA_MSc,BA_BSc,7,7,1,8.529781588,0.96728258,-0.841621234,233,0.754798,-0.043478261,0.3389525,0.2691375,0.832495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2065325,0.240920625,0.006505,0,0.1789225,0,0.611111111
2368,female,19.74444444,1,13,secondary,BA_BSc,9,7,0.846153846,8.529781588,1.059810217,-1.094968337,294,1.019515,0.001976285,0.2732375,0.2766975,0.86663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023505,0.265811429,0.03172,0.05,0.2648075,0.1,0.888888889
