ID;sex;age_years;right_handedness;years_in_education;highest_education_level;current_education_level;digit_span_forward;digit_span_backward;grammatical_sensitivity;nback_1_back_dprime;nback_2_back_dprime;nback_3_back_dprime;one_minute_reading;predictive_sent_proc_RT;predictive_sent_proc_accuracy;processing_speed_visual_RT;processing_speed_auditory_RT;processing_speed_visual_decision;SEGM_RT_training;SEGM_RT_TRN3_RND4;SEGM_RT_RND4_REC5;SEGM_ACC_training;SEGM_ACC_TRN3_RND4;SEGM_ACC_RND4_REC5;SEGM_2AFC_bigram;SEGM_2AFC_trigram;SEGM_production;AGL_ACC_training;AGL_2AFC_phrase;AGL_2AFC_sentence;AGL_production;selfpaced_gardenpath_target;selfpaced_violation_processing_target;simon_RT;simon_accuracy;stroop_RT;stroop_accuracy;pragmatic_comprehension
5021;male;54.01666667;1;15;BA_BSc;;-0.767807632;-0.122989383;-0.776722506;-0.540710961;0.555530942;-1.241222038;0.302239804;1.417261268;0.03427822;-0.172657516;-0.597335892;0.407745555;-0.681686925;-1.017031592;-0.767869258;-0.152379241;-0.307796106;-0.215741793;1.386576953;0.668322027;-2.199696329;-3.047916209;0.27726168;1.360230906;-0.654470123;1.745762435;1.094995151;0.220512347;-0.826532689;-0.642499372;-0.405107425;-2.731109193
5022;male;37.70833333;1;18;BA_BSc;;0.345144296;-0.638007423;0.477764756;0.624608355;2.103240673;1.535054763;0.257878242;0.300206335;4.893802874;-1.079075475;-1.192759982;-0.452245409;0.252439347;0.224833995;0.333640774;0.095474131;0.243144869;0.292190837;1.386576953;1.836640555;0.956565192;-0.136219716;-0.471379945;0.577632303;-0.654470123;-0.075475404;-0.389163203;-0.419815207;0.824031833;-0.653927093;-0.405107425;0.575847862
5024;male;22.27777778;1;15;BA_BSc;BA_BSc;-0.211331668;-0.122989383;0.477764756;1.554043422;1.052693879;0.49716344;;-1.229731719;-0.526436163;-0.12903783;-0.169984441;-0.7307377;-0.598158245;-0.603238447;-0.697984891;-0.400232613;0.243144869;0.038224522;-0.718048784;0.668322027;-1.016098258;-0.459741551;-0.845700753;-0.204966301;0.255652392;-0.265627971;-0.524620369;1.068404592;1.484257642;0.570163973;0.328766169;-1.261350496
5025;female;68.64166667;1;14;secondary;;-0.211331668;-0.122989383;0.059602335;-1.266713353;-0.715432524;0.124777488;-0.895522384;-1.059249997;-0.526436163;0.625349457;0.172678887;;-0.828441942;-0.707117997;-0.730377899;-0.400232613;-1.13420757;-0.723674424;0.123801517;-0.110556994;-0.621565569;-0.945024296;-1.220021569;-0.204966301;0.255652392;3.453841186;1.290906831;0.013643716;-1.156645593;0.163862002;0.475540892;-1.996229848
5027_1;female;73.01944444;1;8;primary;;-2.437235524;-1.668043503;0.477764756;;;;;0.384703221;-0.526436163;;;;;;;;;;;;;;;;;;;;;;;0.575847862
5027_2;male;75.38333333;1;10;primary;;-2.437235524;-1.668043503;0.895927176;;;;;-0.517263124;-1.040424348;;;;;;;;;;;;;0.025541194;0.27726168;-0.204966301;0.862400733;;;;;;;-1.261350496
5029;male;23.23888889;1;15;secondary;BA_BSc;0.345144296;1.422064738;0.895927176;0.48755164;0.578208018;0.971663334;1.134019102;0.67754153;-1.040424348;-0.705425106;-1.161799233;-0.907330883;-0.685653277;-1.040602088;-0.929479628;-0.152379241;-0.307796106;-0.215741793;0.123801517;-0.889436021;0.956565192;;;;;0.459109943;-1.131072825;-0.70645216;0.163806025;0.053317596;0.035216733;0.208408193
5030;female;18.31944444;1;11;primary;secondary;0.345144296;0.392028657;0.895927176;0.48755164;0.209933792;0.49716344;0.779126602;-0.425192084;-0.503073059;-1.194793088;-1.238945039;-1.107000948;-0.353135181;-0.620112601;-0.586471372;-0.152379241;-0.032325618;-0.215741793;-0.297123633;0.278882513;0.562032503;-0.136219716;-0.845700753;0.186333001;0.559026566;-1.029824269;-0.610354973;-0.832345968;0.493918929;0.240632844;1.356189209;0.575847862
5031;female;57.03888889;1;19;BA_BSc;;0.345144296;-0.638007423;0.477764756;-1.182268868;-1.640602808;-0.487188662;-1.394589962;0.931425917;-0.526436163;0.649866274;-0.426097344;0.546655333;0.161919132;0.620372944;0.703323016;-0.152379241;-0.032325618;0.038224522;0.54472666;-0.889436021;-0.22703288;-0.459741551;-0.845700753;-0.204966301;-0.351095949;0.690505128;1.692061364;1.916111221;-0.826532689;0.990594531;-0.551882148;0.208408193
5032;male;57.36944444;0;16;BA_BSc;;-2.437235524;-1.668043503;-1.613047341;-1.266713353;-1.338134478;-1.83318178;0.446414883;0.165810162;-0.526436163;0.584634816;0.393873652;1.894369657;;;;;;;;;;2.937237688;-0.845700753;-0.204966301;-0.957844297;-0.030308373;1.765483779;-0.450952231;-0.16630688;-0.208589964;-0.111557989;-1.261350496
5033;female;61.65277778;1;18;secondary;;;;-0.776722506;0.624608355;-0.146571628;0.014990593;-1.616397775;-0.774219866;-0.526436163;1.209659583;-0.537276695;1.767976845;-0.977331394;-1.184220584;-0.995344424;-0.152379241;-0.307796106;-0.469708108;0.123801517;-1.278875528;-1.016098258;-0.297980634;-0.845700753;-0.987564904;-0.047721782;-0.564046386;0.949957391;0.458564406;0.493918929;1.251406457;1.796513368;-1.996229848
5034;female;49.88333333;1;12;secondary;;0.90162026;-0.122989383;-1.613047341;0.624608355;0.230702415;1.024839025;-1.316957228;-0.912284523;-0.526436163;-0.103860776;-0.736682542;0.789655707;1.903416484;1.835045424;0.318729941;-0.152379241;1.345026821;1.815988728;0.965651811;1.447201048;0.167499814;0.187302112;-0.845700753;0.186333001;-0.351095949;3.779649672;-0.313790349;0.844180898;-0.826532689;0.07575262;-0.258332712;0.208408193
5035;male;49.19444444;1;18;BA_BSc;;;;;;;;0.856759336;;;-0.396786115;-0.724205127;-0.709831921;-0.264951079;0.392305267;-0.041169376;0.095474131;0.243144869;0.292190837;-0.297123633;-0.499996507;-1.016098258;;;;;-3.338643626;-0.590757791;0.582787673;-0.16630688;;;
5036;male;18.10833333;1;11;primary;secondary;0.90162026;-0.122989383;0.059602335;0.624608355;0.043313624;0.242237336;1.743990587;0.310307316;0.548266405;0.069165447;1.292107834;0.276704749;0.552083782;1.089132547;0.544668213;-2.878766333;-3.61344196;-1.485573369;0.54472666;-0.889436021;0.956565192;0.672584864;-1.220021569;-0.987564904;-0.654470123;-0.930963049;-0.661887796;-1.196663066;-0.826532689;0.034538934;-0.111557989;-0.159031483
5037;female;42.12222222;1;17;MA_MSc;;0.345144296;-0.638007423;0.059602335;0.624608355;0.270355356;0.014990593;;-0.933220181;-0.526436163;0.336165463;-0.337451831;-0.688610161;-0.267304;-0.940376514;-0.914938241;-0.152379241;-0.583266594;-0.469708108;-0.297123633;0.668322027;0.167499814;0.349063029;-0.471379945;0.186333001;-0.047721782;-0.052314353;0.393490498;-0.564084964;-0.826532689;-0.920064311;-0.551882148;-0.526471152
5047;male;39.45;1;14;secondary;;0.345144296;-0.122989383;1.314089597;1.554043422;0.292091229;0.797592283;1.145109492;1.433850089;0.010915115;-0.283973546;-1.67905325;-0.246092617;-0.655905638;-0.998165787;-0.968330548;0.343327503;-0.307796106;-0.469708108;0.54472666;1.057761534;0.956565192;2.613715853;-1.220021569;1.360230906;1.165774907;0.591135779;-0.592401853;-1.394158107;-0.496419784;-0.195595232;-0.111557989;0.575847862
5048;male;49.9;1;19;MA_MSc;;-0.211331668;-1.153025463;0.477764756;-1.266713353;-1.124326942;-1.715721932;2.320690899;0.805234814;-1.040424348;-0.533367231;0.216955086;-0.413318461;-0.002550016;-0.001775228;-0.333297557;-0.152379241;-0.583266594;-0.977640739;0.54472666;0.278882513;0.956565192;-0.945024296;0.27726168;0.577632303;-0.957844297;-0.268326677;-0.315556914;-0.450952231;0.824031833;-0.254453726;-0.405107425;-0.159031483
5050;male;23.43611111;1;17;BA_BSc;MA_MSc;0.345144296;-0.122989383;-0.776722506;-2.032775705;-0.416117856;-0.012688768;0.446414883;-1.509678154;0.010915115;-0.418221824;-0.622802854;1.506567969;-0.319387577;-0.48061855;-0.242886781;-0.648085985;0.518615357;0.546157152;-0.718048784;-0.110556994;1.351097886;1.319628527;-1.220021569;-0.204966301;-0.351095949;-0.659702149;-0.621181441;-0.618377539;0.163806025;1.193516197;0.91586505;0.943287538
5051;female;49.00277778;1;22;MA_MSc;;-0.211331668;-0.122989383;0.059602335;0.624608355;-0.057513982;-0.313117611;-1.117330197;0.349348207;0.571629498;0.019295513;-0.690730272;-0.075340005;-1.404067152;-0.627342141;0.384402626;-1.639499473;-2.236089521;-0.215741793;-0.718048784;0.668322027;0.167499814;;;;;1.154141129;0.966753014;;;0.215267635;0.475540892;-0.159031483
5052;male;28.92222222;1;18;MA_MSc;;0.345144296;-0.638007423;0.477764756;1.554043422;-0.068612253;0.242237336;-0.052652696;-0.369971914;0.548266405;-0.466551204;-0.87868297;0.357168044;-1.167565022;-1.150315453;-0.59671241;-0.400232613;-0.583266594;-0.469708108;-0.718048784;-0.110556994;0.956565192;0.025541194;0.27726168;-0.987564904;-3.081463494;-1.121937458;-0.238530913;;;-0.214450334;-0.69865687;-1.628790172
5057;male;58.42777778;1;38;PhD;;0.90162026;0.907046698;1.314089597;-2.432032669;-3.333911324;-1.715721932;0.457505273;2.225567424;0.010915115;-0.040389951;-0.118259039;0.879149972;-0.775652488;-0.782753726;-0.602254097;-0.152379241;0.243144869;0.292190837;0.123801517;-1.668315042;0.167499814;0.025541194;-1.220021569;0.968931604;-0.047721782;-1.015622614;-0.054696487;0.736987866;-0.496419784;0.099716435;-0.405107425;0.943287538
5059;female;58.525;1;20;PhD;;;;0.477764756;;;;-1.18387254;-0.386404192;0.010915115;0.285327181;-0.360358129;0.279803412;0.131902588;0.471830206;-0.070252149;-1.391646101;-1.685148545;0.038224522;-1.559899077;0.278882513;-1.410630951;0.510823947;0.651582489;-0.204966301;1.165774907;-0.601259613;-0.294395451;-0.887148986;-0.496419784;-1.469843417;-0.551882148;-2.363669517
5060;male;30.46666667;1;17;MA_MSc;;0.90162026;0.392028657;-0.776722506;-0.540710961;-0.217571551;;;0.647750911;-0.503073059;-0.185554154;0.296289095;-0.932018254;0.406421192;2.088863435;2.184933661;0.095474131;-0.307796106;-0.215741793;0.54472666;1.057761534;0.167499814;0.510823947;-0.097059136;1.360230906;-0.351095949;1.033358524;-0.11750462;-0.632020288;-0.16630688;-0.443208586;0.181991447;0.208408193
5061;female;48.31111111;1;14;secondary;;-0.211331668;-0.638007423;0.059602335;-0.441883426;0.031146811;-1.241222038;-1.18387254;-1.167658441;-0.503073059;-0.176750988;-0.546262296;;0.648150167;-0.254824807;0.363580661;-0.400232613;-0.307796106;-0.469708108;-0.297123633;0.278882513;-1.410630951;0.025541194;-1.220021569;0.577632303;-0.654470123;0.367464429;0.597420212;0.057773835;-0.16630688;-0.672349037;-0.258332712;0.208408193
5062;male;52.55277778;1;18;MA_MSc;;-0.211331668;-0.638007423;0.477764756;-1.266713353;-0.875549336;-0.012688768;-0.607172228;0.664750855;0.010915115;0.151915205;-0.383636888;-0.670578799;-0.96640712;-0.358641627;-0.436077377;-0.152379241;-0.032325618;-1.993506;-0.297123633;0.668322027;-1.016098258;0.187302112;-1.220021569;-1.378864206;-1.261218464;-0.441910698;-0.602503384;-0.779955953;-0.16630688;-0.705498345;-0.405107425;0.208408193
5063;male;22.89722222;0;15;secondary;MA_MSc;-0.767807632;0.392028657;-2.031209761;0.624608355;0.739355897;0.132450441;-0.285550899;-0.798732296;-0.526436163;-0.728533416;1.474939204;-0.144468718;0.12104554;-0.11774583;0.115697309;0.095474131;-0.307796106;-0.469708108;0.965651811;-2.057754549;-0.621565569;-0.136219716;1.025903305;0.186333001;-1.261218464;0.18515699;0.80097383;-1.544460371;-0.16630688;0.403347279;0.035216733;-0.893910827
5065;male;34.58055556;1;21;MA_MSc;;2.014572188;1.422064738;-0.358560085;0.624608355;0.594559559;0.242237336;0.446414883;-1.32696868;0.010915115;0.196855366;-0.407753682;-0.905730587;-0.326042981;-0.044603587;0.415051849;-0.152379241;-0.307796106;-0.215741793;1.807502104;1.057761534;1.351097886;-0.621502468;-0.097059136;-0.204966301;2.075897422;0.221924127;1.037399643;-0.398608621;0.163806025;-0.140291179;-0.111557989;-0.159031483
5066;female;35.11944444;1;21;MA_MSc;;0.345144296;-0.122989383;0.477764756;-0.578940142;0.245756796;1.535054763;0.668222695;0.700428443;-0.503073059;-0.260469094;-0.41622715;0.128947475;-0.896659832;-1.350452955;-1.314545593;-2.135206217;0.794085845;2.069955044;1.386576953;-0.110556994;-0.621565569;1.643150362;-0.471379945;-0.987564904;-0.047721782;-0.64244504;-0.852743801;0.653460828;0.493918929;-0.193302044;-0.551882148;-0.159031483
5067;female;45.30277778;1;14;secondary;;-0.767807632;-0.122989383;-2.031209761;1.554043422;2.600403609;0.022663547;-1.261505275;-1.610110807;-0.526436163;2.448132953;0.545883946;0.373160812;1.118498989;1.203550602;-0.042647159;0.095474131;0.243144869;0.292190837;0.965651811;-0.499996507;0.956565192;0.672584864;-0.471379945;0.968931604;-0.654470123;-0.160555861;0.296738186;-0.203944218;-0.496419784;0.590789926;-0.551882148;0.208408193
5068;male;46.10555556;1;21;BA_BSc;;-2.437235524;-1.153025463;-1.194884926;-1.103340639;-0.116803189;0.352024231;-0.584991446;-0.463992626;0.03427822;0.839926622;0.328693127;0.332806849;-1.326908158;-1.789557331;-1.852458673;-0.648085985;1.069556333;0.038224522;0.123801517;-0.499996507;0.167499814;0.672584864;-0.845700753;-0.204966301;-0.351095949;1.519476153;1.82705332;1.173184621;-0.16630688;-1.15134507;-0.551882148;-1.261350496
5070;male;51.375;1;16;BA_BSc;;;;;;;;;;;;;;-0.094381144;-0.87650251;-0.836660066;-0.152379241;-0.032325618;0.292190837;0.123801517;-0.889436021;-0.621565569;;;;;;;;;;;
5072;male;56.88611111;1;18;MA_MSc;;;;0.059602335;;;;3.37427801;;;-1.111823251;-0.062529691;-1.364709776;-0.643451965;0.870442886;0.874908422;-0.152379241;-0.307796106;-0.215741793;-0.297123633;-2.057754549;-1.016098258;;;;;-0.351864098;-0.703757293;-0.230069619;0.493918929;;;
5073;male;22.44166667;1;16;BA_BSc;;;;0.059602335;;;;;;;0.216838552;-1.105743982;-1.061142781;-1.085347255;-0.971992029;-0.465692152;0.095474131;-0.307796106;-0.215741793;0.965651811;-0.110556994;-0.22703288;;;;;;;;;;;
5074;male;24.51666667;1;18;BA_BSc;MA_MSc;-2.437235524;-1.668043503;0.059602335;0.624608355;-0.651661266;0.242237336;0.956572852;-0.105157975;-0.526436163;-0.273013605;0.66358135;1.556717375;2.005297944;0.696306636;0.499063824;0.095474131;0.794085845;0.800123468;-0.297123633;0.278882513;-0.22703288;-1.106785214;-0.097059136;0.577632303;-0.047721782;;;-0.408260634;0.163806025;-0.038664726;-0.405107425;1.678166883
5075;male;66.22777778;1;42;MA_MSc;;0.345144296;-1.668043503;0.059602335;-0.578940142;-0.498275294;-1.715721932;1.644177071;-0.834768826;-0.503073059;;0.347316134;0.858764035;-0.540360431;-1.06817157;-0.752987982;-1.391646101;-2.236089521;-0.469708108;0.54472666;0.278882513;-0.621565569;0.510823947;-0.471379945;-0.987564904;-0.351095949;0.364068199;0.816900408;0.634899264;0.163806025;-1.123317216;-0.69865687;-0.159031483
5076;male;23.76388889;1;16;BA_BSc;MA_MSc;0.90162026;0.392028657;-0.358560085;0.48755164;0.629761679;0.242237336;3.130289416;-1.524688894;0.548266405;;;0.907690285;0.750384566;1.945966326;1.708998808;0.095474131;0.518615357;0.546157152;0.54472666;1.836640555;1.351097886;0.349063029;-1.220021569;-0.204966301;0.559026566;-0.270772715;-0.760242193;-0.311740501;2.474596356;-0.789530949;0.91586505;-0.159031483
5078;female;23.8;1;12;secondary;;-0.767807632;-0.122989383;-0.358560085;0.48755164;0.578208018;0.352024231;-0.429725977;1.07723234;1.132343892;0.400736684;-0.030591234;-0.436395343;;;;;;;;;;0.187302112;1.400224113;-0.987564904;0.559026566;0.687091547;-0.210130613;0.607335342;-0.16630688;-0.873232314;0.035216733;0.208408193
5079;male;22.25277778;1;14;secondary;BA_BSc;-1.324283596;-1.153025463;;;;;;-1.087087782;-0.526436163;;;;;;;;;;;;;;;;;;;;;;;
5080;female;55.76111111;1;18;MA_MSc;;-0.211331668;-0.122989383;-0.776722506;0.624608355;0.292091229;0.687805388;-0.840070431;-0.543883351;0.010915115;-0.401319746;0.580103721;-0.600869086;0.669713004;1.403358775;0.748439736;-0.648085985;-1.13420757;-0.469708108;-1.138973927;1.447201048;-0.621565569;-1.915589794;-0.845700753;-0.596265603;-0.047721782;-0.879647996;-0.170863581;0.421441278;-0.496419784;-0.302865475;-0.258332712;0.575847862
5081;male;54.93888889;;12;secondary;;-0.211331668;-0.638007423;-1.194884926;0.624608355;0.505898766;0.104771079;1.045295977;;;1.60580204;-0.956294351;-0.441858774;0.182322314;1.271627462;1.360241976;-0.400232613;-0.583266594;-0.469708108;-1.138973927;-0.889436021;1.745630575;0.025541194;-0.097059136;0.577632303;0.255652392;-0.453242962;-0.298372433;-1.406872778;0.163806025;0.721425208;0.181991447;0.208408193
5083;female;53.975;1;17;MA_MSc;;0.345144296;0.392028657;0.895927176;0.624608355;-0.114270411;-0.203330715;;-0.995366196;-0.526436163;0.736445409;-0.895071216;0.577438098;-0.410025439;-0.202367516;0.204142633;0.343327503;-0.307796106;-0.215741793;0.965651811;-0.110556994;0.562032503;-0.459741551;-1.220021569;-0.204966301;-0.654470123;-0.921846854;-0.205641042;0.797591373;-0.496419784;-0.532056885;-0.69865687;-0.159031483
5084;male;23.33888889;1;16;secondary;BA_BSc;1.458096224;-0.122989383;-0.358560085;0.624608355;1.097959771;0.49716344;0.424234101;0.459665211;-0.526436163;-0.26134941;-0.417111743;-0.322539882;1.208279715;2.165236232;1.032499221;-0.400232613;0.794085845;0.800123468;0.123801517;1.447201048;0.956565192;-0.783263386;0.27726168;-0.596265603;0.255652392;-0.247678354;-0.23155524;-1.197498336;-1.486758498;0.333532442;-0.111557989;0.208408193
5085;male;55.73333333;1;12;secondary;;-0.211331668;0.392028657;0.477764756;1.554043422;0.693287557;0.242237336;-0.895522384;1.395757944;0.010915115;-0.848916707;-1.211336431;-0.575814769;-0.610275785;-0.501507373;-0.453559552;-0.152379241;-0.307796106;-0.215741793;0.54472666;0.668322027;-0.621565569;0.187302112;-0.845700753;0.577632303;-0.351095949;-0.396741315;0.32664262;-0.000648688;-0.16630688;-0.43097825;-0.405107425;-0.526471152
5086;male;27.025;1;24;BA_BSc;MA_MSc;-0.767807632;0.392028657;-0.358560085;-1.266713353;-0.913280793;-0.349722406;0.213516679;0.918189331;-0.526436163;-0.075206471;-0.365432899;2.131977951;-1.018473891;-1.074616995;-1.04445116;0.343327503;0.794085845;1.308056098;-0.297123633;-0.499996507;-1.016098258;0.672584864;-0.471379945;0.577632303;1.165774907;-0.28746222;0.842326566;-1.179308003;-0.496419784;;;-0.159031483
5087;female;45.88333333;1;12;secondary;;0.345144296;0.392028657;-0.358560085;0.624608355;-0.116803189;0.014990593;-0.840070431;-1.151417493;-0.526436163;0.058865743;0.195911088;0.459892783;-0.290547493;0.683807844;0.309745019;0.343327503;1.345026821;1.054089783;-0.297123633;-0.889436021;1.745630575;0.672584864;-0.097059136;-0.204966301;-0.351095949;1.126759541;0.835952842;0.168122333;-0.496419784;-0.784384015;-0.69865687;-2.363669517
5090;male;32.88611111;1;18;MA_MSc;PhD;1.458096224;-0.122989383;0.059602335;-0.441883426;-0.266460522;1.863162967;1.677448243;-0.564271899;-0.526436163;0.454303947;0.293123184;-0.689007686;0.016407801;-0.067734978;-0.264890973;0.095474131;-0.032325618;-0.723674424;0.123801517;1.057761534;0.956565192;-1.430307049;-0.097059136;-0.204966301;-0.351095949;-0.491094875;-0.842005219;0.174758092;0.824031833;0.365853654;-0.551882148;-0.526471152
5091;male;25.38888889;1;15;BA_BSc;;0.345144296;0.907046698;-0.776722506;-1.345641581;-1.095652846;;0.05825121;1.468033402;1.085617683;-0.244139221;1.4423955;-0.143439229;0.039987427;0.119543038;-0.209488881;0.839034246;0.243144869;-0.723674424;-0.297123633;-0.499996507;-1.410630951;;;;;-0.981127211;-0.044974981;-0.1823664;-0.16630688;-0.174192143;0.035216733;0.208408193
5092;female;23.60833333;0;15;BA_BSc;;2.014572188;2.452100818;1.314089597;-0.30482671;-0.114270411;0.014990593;-0.584991446;-1.794940728;-0.526436163;-0.964722352;-0.629320907;-0.836000488;0.024441344;0.199805045;-0.021396637;-0.400232613;-0.858737082;-0.977640739;2.228427247;0.278882513;1.351097886;-0.297980634;2.148865738;0.577632303;-0.351095949;1.936690776;0.686356777;-0.390627148;-0.826532689;-0.256836094;-0.258332712;-0.159031483
5093;female;37.54722222;1;20;MA_MSc;;0.345144296;0.392028657;0.895927176;0.624608355;0.693287557;0.242237336;1.544363555;1.354482756;-0.503073059;-0.374910248;-0.704883757;-0.957622991;-0.560528322;-0.854892302;-0.646587592;-0.152379241;-0.583266594;-0.215741793;0.54472666;0.668322027;1.351097886;-0.297980634;-0.471379945;1.751530208;-0.047721782;-0.111215781;-0.620016825;-0.237494245;-0.496419784;-1.054521573;-0.405107425;0.208408193
5094;male;24.66666667;1;16;BA_BSc;MA_MSc;-0.211331668;0.392028657;0.477764756;0.624608355;0.838083894;0.242237336;0.102612773;-0.489975612;-0.526436163;-0.084405779;-0.41622715;-0.582521742;-0.069776318;0.001361232;0.219393355;-0.400232613;-0.583266594;-0.215741793;-0.718048784;0.278882513;0.562032503;-0.621502468;0.651582489;0.968931604;0.559026566;1.115566306;0.1710585;-0.246775027;-1.156645593;-0.394592999;0.181991447;-0.893910827
5095;male;25.21388889;0;18;MA_MSc;;2.014572188;1.937082778;-0.776722506;-0.441883426;0.19612462;0.242237336;0.424234101;1.225132329;-0.526436163;-0.265310835;-0.306723869;-0.92709505;0.09783566;0.407360274;1.03311989;0.839034246;-0.307796106;-0.215741793;0.54472666;0.668322027;1.745630575;0.025541194;-0.471379945;2.14282951;2.682645763;-1.05792862;-0.509799981;0.135593192;-0.826532689;-1.26898562;-0.258332712;0.575847862
5096;female;54.11944444;1;17;BA_BSc;;2.014572188;-1.668043503;0.059602335;-1.266713353;-1.124326942;-1.715721932;-1.427861134;-0.839427168;0.010915115;-0.536492355;-0.355795492;0.318353219;-2.471536794;-1.0560962;-0.359602097;3.069714594;0.243144869;-0.215741793;0.123801517;0.278882513;0.562032503;0.672584864;-0.471379945;-0.596265603;0.255652392;0.371865415;1.309329087;2.048269557;-0.496419784;-0.768242519;-0.551882148;-0.893910827
5097;male;36.38333333;1;20;MA_MSc;;;;0.895927176;-0.30482671;0.650695103;0.687805388;1.045295977;;;;;;-0.564881225;-0.571858167;-0.468573829;0.095474131;-0.583266594;-0.469708108;-0.297123633;0.668322027;0.562032503;;;;;-0.7048423;-0.684543816;0.504133046;-0.16630688;0.029608579;-0.111557989;
5098;male;53.03611111;1;16;secondary;;-2.437235524;-1.668043503;0.059602335;-0.441883426;-0.057513982;0.242237336;0.734765039;1.177508451;-0.503073059;-0.251665928;-0.136882046;-0.511170961;-0.140363935;0.286779076;-0.014096388;-0.400232613;0.243144869;0.292190837;-0.297123633;-0.499996507;0.167499814;-0.459741551;-0.471379945;1.360230906;0.559026566;0.101871752;1.287755197;1.033972891;-0.16630688;-0.076094652;-0.258332712;0.943287538
5099;male;23.91388889;0;16;MA_MSc;MA_MSc;1.458096224;0.907046698;1.314089597;1.554043422;0.953965881;0.359697184;-0.751347306;1.442078878;-0.503073059;-0.33489986;-1.098667239;0.10651275;-0.104263411;-0.005005782;0.052226521;0.095474131;1.069556333;0.800123468;1.386576953;0.668322027;0.956565192;0.349063029;-1.220021569;0.186333001;0.559026566;-0.638240778;-0.036692306;-0.546265862;-1.816871402;-0.701765544;-0.258332712;0.575847862
5100;female;15.75;1;10;primary;secondary;0.345144296;-0.638007423;-1.613047341;-0.540710961;0.345781954;0.132450441;-0.607172228;0.934490366;-1.53104943;-0.88360118;-0.641658649;0.461890605;-0.196800415;0.551511968;-0.060099779;0.095474131;-0.858737082;-0.977640739;-1.98082422;0.278882513;-0.621565569;-0.621502468;-0.097059136;0.577632303;0.559026566;0.404333746;-0.621784372;0.031648433;-0.496419784;-1.006109824;-0.551882148;0.575847862
5102;male;28.11944444;1;17;MA_MSc;;0.345144296;-0.122989383;0.895927176;0.624608355;0.345781954;-0.122475663;;-1.072442308;0.010915115;0.03905862;-0.398768081;-1.009974078;0.261766997;0.959988814;1.082315292;-0.152379241;-1.13420757;-0.723674424;-1.559899077;1.447201048;1.745630575;-0.621502468;0.27726168;1.360230906;0.559026566;1.07184573;0.854252596;-0.528632377;-0.496419784;-0.094083439;-0.111557989;0.943287538
5103;male;28.88333333;1;16;MA_MSc;;1.458096224;0.907046698;1.314089597;-0.30482671;0.578208018;-3.454107411;-0.230098946;1.242149667;0.548266405;-0.550973563;2.358600883;-1.106440334;0.965508732;-0.045685666;-0.682054389;1.582594362;-0.307796106;-0.215741793;0.965651811;1.836640555;1.351097886;-0.459741551;-0.097059136;-1.378864206;-0.047721782;0.282240916;-0.957814631;-0.608725525;-0.16630688;-0.781886988;-0.551882148;0.208408193
5104;male;26.81388889;1;16;BA_BSc;;0.345144296;0.392028657;0.895927176;0.624608355;0.78314765;0.49716344;0.612770742;0.699530297;0.010915115;-0.216849408;-0.827888718;-0.327748489;0.551109;0.576964339;0.378195937;0.095474131;-0.307796106;-0.215741793;-0.718048784;-0.499996507;1.351097886;-1.915589794;-0.845700753;-1.770163508;-0.351095949;1.128925436;-0.575839942;-0.875872835;-0.496419784;-0.314891973;-0.258332712;
5105;male;54.50277778;1;17;MA_MSc;;-2.437235524;0.392028657;0.477764756;0.388724105;-0.057513982;0.242237336;0.723674648;-0.924558132;-0.526436163;1.552983046;-0.732818268;0.789451848;-0.318513635;-0.911348579;-0.909632999;-0.152379241;-0.307796106;-0.215741793;0.123801517;0.668322027;0.167499814;-0.621502468;-0.845700753;-1.378864206;0.862400733;-0.182297225;0.004418129;0.013086869;-0.496419784;-1.248168568;-0.551882148;0.575847862
5106;female;48.75833333;1;12;secondary;;1.458096224;1.422064738;0.477764756;-0.441883426;-0.98751153;0.359697184;-0.607172228;-0.329277042;1.085617683;0.100460701;-0.043767011;-1.277682209;0.121818643;0.606697979;0.801639931;-0.152379241;0.794085845;0.800123468;-0.297123633;-0.110556994;0.956565192;0.510823947;-0.097059136;2.14282951;0.559026566;0.099519792;-0.353706463;-0.655129435;-0.826532689;-0.600979927;-0.405107425;-0.159031483
5107;male;25.86388889;1;15;secondary;BA_BSc;-0.211331668;-1.668043503;0.477764756;-0.762212162;-0.256001044;0.359697184;-0.207918165;1.041018712;1.085617683;0.030035375;-0.993540365;-1.269527834;0.057953656;-0.563201538;-0.655454291;-0.152379241;-0.583266594;0.038224522;-0.718048784;0.278882513;-0.22703288;0.834345775;0.27726168;-0.987564904;-0.351095949;;;-0.079720951;0.163806025;1.246310483;-0.405107425;0.943287538
5108;male;18.01111111;1;11;primary;secondary;-0.211331668;-0.122989383;-0.776722506;0.624608355;0.155275817;0.242237336;1.422369258;-1.176696826;0.010915115;-0.816609089;-0.745016337;-1.043926857;1.368362347;1.316980672;2.053130179;0.343327503;-0.032325618;0.800123468;0.54472666;-1.278875528;-0.621565569;0.187302112;1.025903305;0.968931604;-0.654470123;-0.457663449;0.27275135;-0.201299195;-0.16630688;-0.7989585;1.356189209;0.208408193
